"Date","DJI_returns","Category"
1894-06-01,-0.00093859317911571,"post crisis"
1894-06-02,0.00393875638232144,"post crisis"
1894-06-04,0.00746126344329667,"post crisis"
1894-06-05,-0.00241801007397413,"post crisis"
1894-06-06,0.0142414328294382,"post crisis"
1894-06-07,0.00183642053654465,"post crisis"
1894-06-08,0,"post crisis"
1894-06-09,-0.00588339107314795,"post crisis"
1894-06-11,-0.00462299083469553,"post crisis"
1894-06-12,0.000928215921334186,"post crisis"
1894-06-13,0.00295691123265263,"post crisis"
1894-06-14,-0.0137512154769635,"post crisis"
1894-06-15,-0.00374879970769104,"post crisis"
1894-06-16,0.000937713047980182,"post crisis"
1894-06-18,-0.00075074473856418,"post crisis"
1894-06-19,-0.00527105395403504,"post crisis"
1894-06-20,-0.00169937352189775,"post crisis"
1894-06-21,-0.0017022663088877,"post crisis"
1894-06-22,-0.0100876780010308,"post crisis"
1894-06-23,-0.00460206818605879,"post crisis"
1894-06-25,-0.0011554855479865,"post crisis"
1894-06-26,0.00919362268849389,"post crisis"
1894-06-27,0.0125064039313667,"post crisis"
1894-06-28,-0.0100317579696165,"post crisis"
1894-06-29,-0.00323756112035367,"post crisis"
1894-06-30,-0.00210184341102249,"post crisis"
1894-07-02,-0.00210298109245954,"post crisis"
1894-07-03,0.00401482378221774,"post crisis"
1894-07-05,0.000952915879867788,"post crisis"
1894-07-06,-0.00477697466096449,"post crisis"
1894-07-07,-0.0117536910683804,"post crisis"
1894-07-09,0.00464122686702506,"post crisis"
1894-07-10,-0.00348056100014427,"post crisis"
1894-07-11,0.010974446064584,"post crisis"
1894-07-12,-0.000957115701514244,"post crisis"
1894-07-13,0.00535266949939439,"post crisis"
1894-07-14,0.00665160904658224,"post crisis"
1894-07-16,0.00340163983078545,"post crisis"
1894-07-17,-0.00113151341438522,"post crisis"
1894-07-18,0.000755565031558714,"post crisis"
1894-07-19,-0.00568233216657399,"post crisis"
1894-07-20,-0.00170970888507505,"post crisis"
1894-07-21,0.000571315722967203,"post crisis"
1894-07-23,-0.00763354982682385,"post crisis"
1894-07-24,0.00191221609133851,"post crisis"
1894-07-25,-0.00575095445152751,"post crisis"
1894-07-26,0.00268701706786434,"post crisis"
1894-07-27,-0.00172677465663273,"post crisis"
1894-07-28,-0.00384982539952006,"post crisis"
1894-07-30,-0.0046394401738703,"post crisis"
1894-07-31,0.00174148329283419,"post crisis"
1894-08-01,-0.00484644472660412,"post crisis"
1894-08-02,0.00116715700505043,"post crisis"
1894-08-03,0.0133055659510672,"post crisis"
1894-08-04,0.00687281171095044,"post crisis"
1894-08-06,-0.00572570031701369,"post crisis"
1894-08-07,0.00933487681488598,"post crisis"
1894-08-08,0.0058570879813642,"post crisis"
1894-08-09,0.00657539619597003,"post crisis"
1894-08-10,0.000748636504485312,"post crisis"
1894-08-11,-0.00468739288680675,"post crisis"
1894-08-13,0.0224885600740099,"post crisis"
1894-08-14,0.00823567151882854,"post crisis"
1894-08-15,-0.00621525549592272,"post crisis"
1894-08-16,0.0114898091670677,"post crisis"
1894-08-17,0.00758512048173188,"post crisis"
1894-08-18,0.00967201049301414,"post crisis"
1894-08-20,0.00657171840134474,"post crisis"
1894-08-21,-0.0130082936143237,"post crisis"
1894-08-22,0.00732651210454849,"post crisis"
1894-08-23,0.0174752226357859,"post crisis"
1894-08-24,0.00419064105296751,"post crisis"
1894-08-25,-0.00664482190905558,"post crisis"
1894-08-27,0.0102965369414174,"post crisis"
1894-08-28,-0.0146905830868542,"post crisis"
1894-08-29,-0.00760529202567239,"post crisis"
1894-08-30,0.00443055154767258,"post crisis"
1894-08-31,-0.00620584072712038,"post crisis"
1894-09-01,0.00514332525863503,"post crisis"
1894-09-04,0.0107339663908155,"post crisis"
1894-09-05,-0.00632130315117152,"post crisis"
1894-09-06,-0.00512062141764469,"post crisis"
1894-09-07,-0.0044353670806343,"post crisis"
1894-09-08,-0.000534423774116277,"post crisis"
1894-09-10,0.00797440017930073,"post crisis"
1894-09-11,0.00229441208752013,"post crisis"
1894-09-12,-0.00176423195019071,"post crisis"
1894-09-13,-0.00637164489205455,"post crisis"
1894-09-14,-0.00391233340597896,"post crisis"
1894-09-15,-0.00536342383923039,"post crisis"
1894-09-17,-0.0169907903718514,"post crisis"
1894-09-18,0.000728857306058206,"post crisis"
1894-09-19,0.00834544834530293,"post crisis"
1894-09-20,0.00252413937799645,"post crisis"
1894-09-21,-0.0105037952548579,"post crisis"
1894-09-22,0.00544602021560747,"post crisis"
1894-09-24,-0.0118400462488162,"post crisis"
1894-09-25,-0.000550685932563244,"post crisis"
1894-09-26,-0.0075449641342904,"post crisis"
1894-09-27,-0.0005551634305756,"post crisis"
1894-09-28,-0.00500082162206672,"post crisis"
1894-09-29,-0.00428262072996199,"post crisis"
1894-10-01,-0.0129557747045435,"post crisis"
1894-10-02,0.00169872895556722,"post crisis"
1894-10-03,-0.00189017893011156,"post crisis"
1894-10-04,0.00490446997610672,"post crisis"
1894-10-05,0.00824275470298108,"post crisis"
1894-10-06,0.00557976385093717,"post crisis"
1894-10-08,-0.0100673871036077,"post crisis"
1894-10-09,-0.00695730778317305,"post crisis"
1894-10-10,-0.00207881067048143,"post crisis"
1894-10-11,0.0024545459499663,"post crisis"
1894-10-12,0.0032009753114961,"post crisis"
1894-10-13,0.000377620960191116,"post crisis"
1894-10-15,-0.0103928717967583,"post crisis"
1894-10-16,0.00151830135839104,"post crisis"
1894-10-17,0.00435312959003742,"post crisis"
1894-10-18,0.000942844576642621,"post crisis"
1894-10-19,0.00938949821980639,"post crisis"
1894-10-20,-0.00430828659926119,"post crisis"
1894-10-22,-0.0018802363090491,"post crisis"
1894-10-23,-0.00263440030690276,"post crisis"
1894-10-24,0.00169457034370613,"post crisis"
1894-10-25,-0.00547239981486758,"post crisis"
1894-10-26,-0.0034139222766485,"post crisis"
1894-10-27,-0.0103056704770368,"post crisis"
1894-10-29,-0.0170281055248682,"post crisis"
1894-10-30,0.0048662547065712,"post crisis"
1894-10-31,-0.00467195310297175,"post crisis"
1894-11-01,0.00738887559732282,"post crisis"
1894-11-02,0.00713991745186204,"post crisis"
1894-11-03,0.00364797335906797,"post crisis"
1894-11-05,0.00801359318844597,"post crisis"
1894-11-07,0.0143424468178122,"post crisis"
1894-11-08,-0.00337673789323256,"post crisis"
1894-11-09,0.0188095123780943,"post crisis"
1894-11-10,0.0106425878570615,"post crisis"
1894-11-12,-0.013230518640805,"post crisis"
1894-11-13,0.00221727822508644,"post crisis"
1894-11-14,-0.0120686943065862,"post crisis"
1894-11-15,-0.00355649885013376,"post crisis"
1894-11-16,-0.00375654813940196,"post crisis"
1894-11-17,-0.0113550638425797,"post crisis"
1894-11-19,0.00209225241443711,"post crisis"
1894-11-20,-0.0018994907766734,"post crisis"
1894-11-21,-0.0114832571536412,"post crisis"
1894-11-22,0.00173009281319647,"post crisis"
1894-11-23,-0.00327120543090542,"post crisis"
1894-11-24,0.00863720597236473,"post crisis"
1894-11-26,-0.00863720597236473,"post crisis"
1894-11-27,0.00365379875865912,"post crisis"
1894-11-28,-0.0135354565612977,"post crisis"
1894-11-30,-0.0072325766390966,"post crisis"
1894-12-01,0.0128622255811819,"post crisis"
1894-12-03,0.00348056100014427,"post crisis"
1894-12-04,-0.000967634044755528,"post crisis"
1894-12-05,-0.000577049370313887,"post crisis"
1894-12-06,0,"post crisis"
1894-12-07,0.0166692183447323,"post crisis"
1894-12-08,-0.00839692712734808,"post crisis"
1894-12-10,-0.00827229121738426,"post crisis"
1894-12-11,0.00539598513688189,"post crisis"
1894-12-12,0.00803813714050738,"post crisis"
1894-12-13,0.014572994051699,"post crisis"
1894-12-14,-0.0105780257237318,"post crisis"
1894-12-15,-0.00590170900256481,"post crisis"
1894-12-17,0.00305165785860106,"post crisis"
1894-12-18,-0.00630674824400845,"post crisis"
1894-12-19,-0.00807990442646611,"post crisis"
1894-12-20,0.00462602246531763,"post crisis"
1894-12-21,0.00191956364146106,"post crisis"
1894-12-22,-0.00596533293433543,"post crisis"
1894-12-24,-0.000580253172443257,"post crisis"
1894-12-26,-0.0100970721874667,"post crisis"
1894-12-27,-0.00136787919622749,"post crisis"
1894-12-28,-0.0035255385734807,"post crisis"
1894-12-29,0.00333093316887556,"post crisis"
1894-12-31,-0.00195822626507924,"post crisis"
1895-01-02,-0.0106303254348394,"post crisis"
1895-01-03,0.00395097244832154,"post crisis"
1895-01-04,-0.0063290705811383,"post crisis"
1895-01-05,-0.000398603869691261,"post crisis"
1895-01-07,0.00672767445082956,"post crisis"
1895-01-08,0.00413094621224719,"post crisis"
1895-01-09,0.00684944538392385,"post crisis"
1895-01-10,-0.00488959144253132,"post crisis"
1895-01-11,0.00781124381865883,"post crisis"
1895-01-12,-0.000975163467238804,"post crisis"
1895-01-14,0.00427430868268086,"post crisis"
1895-01-15,-0.00388346119006977,"post crisis"
1895-01-16,0.00504390321922843,"post crisis"
1895-01-17,0.00463496408657216,"post crisis"
1895-01-18,0.000965397838694315,"post crisis"
1895-01-19,-0.00637494886483259,"post crisis"
1895-01-21,-0.00914746455990922,"post crisis"
1895-01-22,-0.00411314919217043,"post crisis"
1895-01-23,-0.00966479021588729,"post crisis"
1895-01-24,0.00276945890555158,"post crisis"
1895-01-25,-0.000393712818740788,"post crisis"
1895-01-26,-0.00316891736657521,"post crisis"
1895-01-28,-0.00896593943523127,"post crisis"
1895-01-29,-0.00521942531105957,"post crisis"
1895-01-30,0.00261139537155275,"post crisis"
1895-01-31,0.0107801684748647,"post crisis"
1895-02-01,0.0145825978803065,"post crisis"
1895-02-02,-0.000782926201318812,"post crisis"
1895-02-04,0.00273924029847494,"post crisis"
1895-02-05,-0.0064640031354446,"post crisis"
1895-02-06,0.0058771752251654,"post crisis"
1895-02-07,-0.000194567540709567,"post crisis"
1895-02-08,-0.0141705443468361,"post crisis"
1895-02-09,-0.0059658880018385,"post crisis"
1895-02-11,-0.00840835058790379,"post crisis"
1895-02-12,0.0016073791114315,"post crisis"
1895-02-13,0.00240623464826628,"post crisis"
1895-02-14,-0.00300956123689744,"post crisis"
1895-02-15,-0.00523488993436994,"post crisis"
1895-02-16,0.00483476989302112,"post crisis"
1895-02-18,-0.00100790802052986,"post crisis"
1895-02-19,-0.000601086118499961,"post crisis"
1895-02-20,0.00441679926521488,"post crisis"
1895-02-21,-0.00140463967239679,"post crisis"
1895-02-23,-0.00341654143847325,"post crisis"
1895-02-25,-0.00565424715797036,"post crisis"
1895-02-26,-0.00772336664700246,"post crisis"
1895-02-27,0.00427563977404422,"post crisis"
1895-02-28,-0.00898139860352165,"post crisis"
1895-03-01,0.00633706342948059,"post crisis"
1895-03-02,-0.00674899247788741,"post crisis"
1895-03-04,0.00470769311096308,"post crisis"
1895-03-05,0.00752477899221349,"post crisis"
1895-03-06,-0.0097739777206951,"post crisis"
1895-03-07,0.00347517843970468,"post crisis"
1895-03-08,-0.00572592670831584,"post crisis"
1895-03-09,0.00245798431999589,"post crisis"
1895-03-11,0.00835194748668044,"post crisis"
1895-03-12,0.00263308621305658,"post crisis"
1895-03-13,0.000809054509470108,"post crisis"
1895-03-14,0.000406016686963717,"post crisis"
1895-03-15,-0.0028351465748524,"post crisis"
1895-03-16,0.0028351465748524,"post crisis"
1895-03-18,0.0120530545642201,"post crisis"
1895-03-19,0.0172203302038216,"post crisis"
1895-03-20,-0.00412932827713552,"post crisis"
1895-03-21,0.00785234953286018,"post crisis"
1895-03-22,-0.00470400673591564,"post crisis"
1895-03-23,0.0148207400654781,"post crisis"
1895-03-25,0.00886653816039873,"post crisis"
1895-03-26,-0.00172743499143779,"post crisis"
1895-03-27,-0.0145203427896892,"post crisis"
1895-03-28,0.00680284945718101,"post crisis"
1895-03-29,0.00444235056703146,"post crisis"
1895-03-30,0.0115030996759558,"post crisis"
1895-04-01,-0.00439143082637283,"post crisis"
1895-04-02,0.00229487038180354,"post crisis"
1895-04-03,-0.00998269818772224,"post crisis"
1895-04-04,-0.0025138140281582,"post crisis"
1895-04-05,0.00135386718936736,"post crisis"
1895-04-06,-0.00270624477190484,"post crisis"
1895-04-08,0.00309414815898768,"post crisis"
1895-04-09,-0.00251575799544046,"post crisis"
1895-04-10,0.00521365345401081,"post crisis"
1895-04-11,0.00288513793942569,"post crisis"
1895-04-13,0.0106951839151774,"post crisis"
1895-04-15,0.00379215560547008,"post crisis"
1895-04-16,0.00132467551838333,"post crisis"
1895-04-17,0.005465175219872,"post crisis"
1895-04-18,0.0141844986432038,"post crisis"
1895-04-19,-0.00111413530759519,"post crisis"
1895-04-20,0.00370367850109155,"post crisis"
1895-04-22,0.0005551634305756,"post crisis"
1895-04-23,0.0130319635743161,"post crisis"
1895-04-24,-0.007872608767582,"post crisis"
1895-04-25,0.00641276821359771,"post crisis"
1895-04-26,0.00218896243255973,"post crisis"
1895-04-27,-0.00182536937694255,"post crisis"
1895-04-29,0.00127779535081052,"post crisis"
1895-04-30,-0.00585112727402581,"post crisis"
1895-05-01,0.00694597565306188,"post crisis"
1895-05-02,0.00725816923262856,"post crisis"
1895-05-03,-0.00634879274905931,"post crisis"
1895-05-04,0.000908550269263397,"post crisis"
1895-05-06,0.0133638491998465,"post crisis"
1895-05-07,0.016191680795743,"post crisis"
1895-05-08,-0.0037154452095769,"post crisis"
1895-05-09,0.0168630737369559,"post crisis"
1895-05-10,0.0102251626832182,"post crisis"
1895-05-11,0.00960877419241113,"post crisis"
1895-05-13,-0.00960877419241113,"post crisis"
1895-05-14,-0.00276240813269757,"post crisis"
1895-05-15,-0.0163835810770609,"post crisis"
1895-05-16,0.0272174434924146,"post crisis"
1895-05-17,0.00205021182536624,"post crisis"
1895-05-18,-0.0075380825372533,"post crisis"
1895-05-20,-0.0133291916952372,"post crisis"
1895-05-21,0.010917265685813,"post crisis"
1895-05-22,-0.0100470177896885,"post crisis"
1895-05-23,0.00590125191442725,"post crisis"
1895-05-24,0.00638644788518805,"post crisis"
1895-05-25,0.00188796742697406,"post crisis"
1895-05-27,0.00291638486952328,"post crisis"
1895-05-28,-0.0157000347608758,"post crisis"
1895-05-29,0.00260556557573821,"post crisis"
1895-05-31,0.0012110339453737,"post crisis"
1895-06-01,-0.00381659952111191,"post crisis"
1895-06-03,0.0096902401013419,"post crisis"
1895-06-04,-0.00621865072576089,"post crisis"
1895-06-05,-0.0111517757555482,"post crisis"
1895-06-06,0.00104927544987365,"post crisis"
1895-06-07,0,"post crisis"
1895-06-08,0.00401853864319213,"post crisis"
1895-06-10,0.0033076549861093,"post crisis"
1895-06-11,0.0134608043962188,"post crisis"
1895-06-12,0.00359591088648603,"post crisis"
1895-06-13,0.00289902807475384,"post crisis"
1895-06-14,-0.00272895406282547,"post crisis"
1895-06-15,0,"post crisis"
1895-06-17,0.00646769078038023,"post crisis"
1895-06-18,0.000678535728514618,"post crisis"
1895-06-19,0.0013556917848927,"post crisis"
1895-06-20,-0.000846364536953192,"post crisis"
1895-06-21,-0.00833895748583835,"post crisis"
1895-06-22,-0.00582934175038874,"post crisis"
1895-06-24,0.0104340092865276,"post crisis"
1895-06-25,0.00220844344963789,"post crisis"
1895-06-26,-0.00784056161909685,"post crisis"
1895-06-27,-0.00789956177113282,"post crisis"
1895-06-28,-0.0036271090987765,"post crisis"
1895-06-29,-0.00104043743426141,"post crisis"
1895-07-01,0.00638900244580975,"post crisis"
1895-07-02,-0.00344884583603688,"post crisis"
1895-07-03,0.00241691960553858,"post crisis"
1895-07-05,0.00532853080178786,"post crisis"
1895-07-06,-0.000685864016819249,"post crisis"
1895-07-08,0.00632563306982092,"post crisis"
1895-07-09,-0.00667021438484827,"post crisis"
1895-07-10,0.00922432997204181,"post crisis"
1895-07-11,-0.0118021450949803,"post crisis"
1895-07-12,0.000861977405801628,"post crisis"
1895-07-13,-0.00378997736820397,"post crisis"
1895-07-15,0.00155083758537788,"post crisis"
1895-07-16,-0.00431515476235278,"post crisis"
1895-07-17,0.00792837882819741,"post crisis"
1895-07-18,-0.00034481793512775,"post crisis"
1895-07-19,0.000857404298002962,"post crisis"
1895-07-20,0.00359837403272012,"post crisis"
1895-07-22,0.0127367226983952,"post crisis"
1895-07-23,0.00387503232111897,"post crisis"
1895-07-24,-0.00117827142750704,"post crisis"
1895-07-25,0.00168323231819656,"post crisis"
1895-07-26,0.00703135083447393,"post crisis"
1895-07-27,0.00499473848828025,"post crisis"
1895-07-29,0.00694758891463954,"post crisis"
1895-07-30,-0.000164185019901009,"post crisis"
1895-07-31,0.00477299565175748,"post crisis"
1895-08-01,-0.00180766855813186,"post crisis"
1895-08-02,-0.0102476540376966,"post crisis"
1895-08-03,0.00364921315045486,"post crisis"
1895-08-05,-0.00398006509722793,"post crisis"
1895-08-06,-0.00233047080433879,"post crisis"
1895-08-07,0.000334482106181699,"post crisis"
1895-08-08,-0.00066621587571758,"post crisis"
1895-08-09,0.00713653590886265,"post crisis"
1895-08-10,0.00264329828599497,"post crisis"
1895-08-12,-0.00264329828599497,"post crisis"
1895-08-13,0.00132252252097187,"post crisis"
1895-08-14,-0.00480177641300195,"post crisis"
1895-08-15,0.00182505962169932,"post crisis"
1895-08-16,0.000662574652749548,"post crisis"
1895-08-17,0.00198509399243685,"post crisis"
1895-08-19,0.000660823273681554,"post crisis"
1895-08-20,0.00395579538272806,"post crisis"
1895-08-21,-0.00214007231269298,"post crisis"
1895-08-22,0.00247042821064447,"post crisis"
1895-08-23,-0.000824681753491152,"post crisis"
1895-08-24,0.00279607603188792,"post crisis"
1895-08-26,0.00703032041571383,"post crisis"
1895-08-27,0.0144023266242472,"post crisis"
1895-08-28,0.00464708248088286,"post crisis"
1895-08-29,-0.000321216341966579,"post crisis"
1895-08-30,-0.00175890905068554,"post crisis"
1895-08-31,0.00479398748363025,"post crisis"
1895-09-03,0.0114159100994344,"post crisis"
1895-09-04,0.00534722381005093,"post crisis"
1895-09-05,-0.0140566169368137,"post crisis"
1895-09-06,0.00222533205906661,"post crisis"
1895-09-07,0.0038010453764481,"post crisis"
1895-09-09,0.0050456898007103,"post crisis"
1895-09-10,-0.0176130330772111,"post crisis"
1895-09-11,-0.00819804511672206,"post crisis"
1895-09-12,-0.00420365842537418,"post crisis"
1895-09-13,-0.0199724218476853,"post crisis"
1895-09-14,-0.0136493969883,"post crisis"
1895-09-16,0.00900905703874555,"post crisis"
1895-09-17,0.010411352956238,"post crisis"
1895-09-18,0.00131426446910909,"post crisis"
1895-09-19,0.011428119320783,"post crisis"
1895-09-20,0.00145902505110973,"post crisis"
1895-09-21,0.00468841290672684,"post crisis"
1895-09-23,0.00819408827416135,"post crisis"
1895-09-24,-0.0112644723205593,"post crisis"
1895-09-25,0.00339434602107991,"post crisis"
1895-09-26,-0.0027473115959924,"post crisis"
1895-09-27,0.00258395927374222,"post crisis"
1895-09-28,0.00128948012532426,"post crisis"
1895-09-30,-0.00938522711411638,"post crisis"
1895-10-01,0.00470362382764744,"post crisis"
1895-10-02,0.00725558595510112,"post crisis"
1895-10-03,-0.00144635937428061,"post crisis"
1895-10-04,-0.0111634621600207,"post crisis"
1895-10-05,-0.00374995542112755,"post crisis"
1895-10-07,-0.000162629437968853,"post crisis"
1895-10-08,-0.00655518671926059,"post crisis"
1895-10-09,0.00786108333548929,"post crisis"
1895-10-10,-0.00490733771269625,"post crisis"
1895-10-11,0.000821438463626478,"post crisis"
1895-10-12,0.00441070730716531,"post crisis"
1895-10-14,-0.00195884801701096,"post crisis"
1895-10-15,0.0108888225755006,"post crisis"
1895-10-16,-0.00795058914244251,"post crisis"
1895-10-17,-0.004572138154193,"post crisis"
1895-10-18,-0.00262206680070465,"post crisis"
1895-10-19,-0.00164370081060161,"post crisis"
1895-10-21,0.000166466577987023,"post crisis"
1895-10-22,-0.0018100472419591,"post crisis"
1895-10-23,-0.00694009005236307,"post crisis"
1895-10-24,-0.00531911594116741,"post crisis"
1895-10-25,0.00581704669355743,"post crisis"
1895-10-26,-0.00448461288936253,"post crisis"
1895-10-28,-0.00350071559645793,"post crisis"
1895-10-29,-0.010072174798696,"post crisis"
1895-10-30,-0.00796207555071238,"post crisis"
1895-10-31,-0.00306442844688837,"post crisis"
1895-11-01,0.000509439276488166,"post crisis"
1895-11-02,-0.00718535710358736,"post crisis"
1895-11-04,-0.0199474520920417,"post crisis"
1895-11-06,-0.00298193890218501,"post crisis"
1895-11-07,0.0117048438554597,"post crisis"
1895-11-08,-0.0139909871144415,"post crisis"
1895-11-09,-0.000178399994425593,"post crisis"
1895-11-11,0.00894418069543867,"post crisis"
1895-11-12,0.0178226597915403,"post crisis"
1895-11-13,-0.00051535539311498,"post crisis"
1895-11-14,0.00171583926161345,"post crisis"
1895-11-15,-0.00670345441382825,"post crisis"
1895-11-16,0.000171687032722634,"post crisis"
1895-11-18,-0.00483923356576055,"post crisis"
1895-11-19,-0.00712779263306818,"post crisis"
1895-11-20,0.00174186351561056,"post crisis"
1895-11-21,-0.00313874204947062,"post crisis"
1895-11-22,-0.00472967658246848,"post crisis"
1895-11-23,0.000352565216916734,"post crisis"
1895-11-25,0.00995295590434164,"post crisis"
1895-11-26,-0.00174060809962917,"post crisis"
1895-11-27,0.00780454015063281,"post crisis"
1895-11-29,-0.00432932623879534,"post crisis"
1895-11-30,-0.00469215374277754,"post crisis"
1895-12-02,0.00121693983094007,"post crisis"
1895-12-03,0.00745757792007007,"post crisis"
1895-12-04,-0.0109449110728344,"post crisis"
1895-12-05,-0.00384866034998588,"post crisis"
1895-12-06,0.00489763559744949,"post crisis"
1895-12-07,-0.00157087557634927,"post crisis"
1895-12-09,-0.00420311432306253,"post crisis"
1895-12-10,0.000876354301962312,"post crisis"
1895-12-11,-0.00351305542980418,"post crisis"
1895-12-12,-0.000175221822211746,"post crisis"
1895-12-13,0.00403740038466838,"post crisis"
1895-12-14,-0.000876048265773477,"post crisis"
1895-12-16,0.01307270739452,"post crisis"
1895-12-17,-0.0148271096748793,"post crisis"
1895-12-18,-0.0120226479296655,"post crisis"
1895-12-19,-0.0181306057469537,"post crisis"
1895-12-20,-0.0889736635309966,"post crisis"
1895-12-21,-0.0393682311964669,"post crisis"
1895-12-23,0.0511769777225468,"post crisis"
1895-12-24,0.0291167015836757,"post crisis"
1895-12-26,0.00265865751120886,"post crisis"
1895-12-27,-0.0241729480753814,"post crisis"
1895-12-28,0.00484507221944019,"post crisis"
1895-12-30,-0.00873609522269536,"post crisis"
1895-12-31,0.0179686064436835,"no crisis"
1896-01-02,-0.0076878278059187,"no crisis"
1896-01-03,-0.00135229662415126,"no crisis"
1896-01-04,-0.0187211075751481,"no crisis"
1896-01-06,-0.0291626831760303,"no crisis"
1896-01-07,-0.00487603378292478,"no crisis"
1896-01-08,0.0141575499817104,"no crisis"
1896-01-09,0.00819828679820356,"no crisis"
1896-01-10,0.0116828801790412,"no crisis"
1896-01-11,0.00255491774749883,"no crisis"
1896-01-13,0.0219437330708687,"no crisis"
1896-01-14,-0.00192103993248027,"no crisis"
1896-01-15,0.00288347219155716,"no crisis"
1896-01-16,-0.000962432259076884,"no crisis"
1896-01-17,-0.0115919965919313,"no crisis"
1896-01-18,-0.0164579133392651,"no crisis"
1896-01-20,0.00413909696759429,"no crisis"
1896-01-21,0.00686288587739803,"no crisis"
1896-01-22,0.0135860700837394,"no crisis"
1896-01-23,-0.010073599558833,"no crisis"
1896-01-24,0.0187091549867486,"no crisis"
1896-01-25,0.00628546214576797,"no crisis"
1896-01-27,0.00568233216657399,"no crisis"
1896-01-28,0.00602405619718782,"no crisis"
1896-01-29,0.00337104631791307,"no crisis"
1896-01-30,0.00373410436468102,"no crisis"
1896-01-31,0.00835347963109845,"no crisis"
1896-02-01,0.0011066420254946,"no crisis"
1896-02-03,-0.00908587793640114,"no crisis"
1896-02-04,0.0133235342164379,"no crisis"
1896-02-05,0.0136932412959014,"no crisis"
1896-02-06,-0.00145162772867158,"no crisis"
1896-02-07,0.00344185141497766,"no crisis"
1896-02-08,0.0055948967954258,"no crisis"
1896-02-10,0.00878128090827524,"no crisis"
1896-02-11,-0.0169112935070683,"no crisis"
1896-02-13,0.0142312639374378,"no crisis"
1896-02-14,-0.00988661984016037,"no crisis"
1896-02-15,-0.00343872991037708,"no crisis"
1896-02-17,0.00434071853084417,"no crisis"
1896-02-18,-0.00234810700730259,"no crisis"
1896-02-19,0.00541065019618525,"no crisis"
1896-02-20,0.0103827840767496,"no crisis"
1896-02-21,0.00266811729479155,"no crisis"
1896-02-24,0.00848803087625161,"no crisis"
1896-02-25,-0.00635925923193703,"no crisis"
1896-02-26,-0.00533197942038388,"no crisis"
1896-02-27,-0.000532316845101022,"no crisis"
1896-02-28,-0.0170796605399368,"no crisis"
1896-02-29,-0.00563761642239147,"no crisis"
1896-03-02,0.000729121878575434,"no crisis"
1896-03-03,0.00163780233584099,"no crisis"
1896-03-04,0.0122943909065678,"no crisis"
1896-03-05,-0.00757417513888248,"no crisis"
1896-03-06,-0.00490136726705304,"no crisis"
1896-03-07,0.000362270188813518,"no crisis"
1896-03-09,0.000184207774401202,"no crisis"
1896-03-10,-0.00054647796321472,"no crisis"
1896-03-11,-0.00145665083647328,"no crisis"
1896-03-12,0.00236520110573668,"no crisis"
1896-03-13,-0.00200240292700737,"no crisis"
1896-03-14,-0.00401373541576167,"no crisis"
1896-03-16,-0.00311302406302971,"no crisis"
1896-03-17,0.00420813742569859,"no crisis"
1896-03-18,-0.0121285889858789,"no crisis"
1896-03-19,-0.00500585803430686,"no crisis"
1896-03-20,0.0175013084619895,"no crisis"
1896-03-21,-0.0176863654313482,"no crisis"
1896-03-23,-0.0157364037045893,"no crisis"
1896-03-24,0.000187991858561443,"no crisis"
1896-03-25,0.0043334489897684,"no crisis"
1896-03-26,-0.00131745092338775,"no crisis"
1896-03-27,-0.00131918889026084,"no crisis"
1896-03-28,0.00507643971635119,"no crisis"
1896-03-30,0.00467599718973766,"no crisis"
1896-03-31,0.00799408134843915,"no crisis"
1896-04-01,-0.0029667850311399,"no crisis"
1896-04-02,0.00185686288206188,"no crisis"
1896-04-04,0.0037002435464033,"no crisis"
1896-04-06,-0.00481458459273076,"no crisis"
1896-04-07,0.0031487874569458,"no crisis"
1896-04-08,-0.00407622878946068,"no crisis"
1896-04-09,-0.00316166918327587,"no crisis"
1896-04-10,0.00334658868005633,"no crisis"
1896-04-11,0.00111516831479497,"no crisis"
1896-04-13,0.00812854031854915,"no crisis"
1896-04-14,0.00147084379077178,"no crisis"
1896-04-15,0.00458170764927956,"no crisis"
1896-04-16,-0.000549577388831324,"no crisis"
1896-04-17,-0.00384921516092751,"no crisis"
1896-04-18,0.00366700285166788,"no crisis"
1896-04-20,0.0157975948716835,"no crisis"
1896-04-21,0.0034146163797284,"no crisis"
1896-04-22,0.00858366466340099,"no crisis"
1896-04-23,-0.00303284176324592,"no crisis"
1896-04-24,-0.0012513151174085,"no crisis"
1896-04-25,-0.00339994179345204,"no crisis"
1896-04-27,0.00536515419206296,"no crisis"
1896-04-28,-0.0050080168289286,"no crisis"
1896-04-29,-0.00179313112635393,"no crisis"
1896-04-30,-0.00414077987040784,"no crisis"
1896-05-01,-0.00162390522826694,"no crisis"
1896-05-02,0.0027040144583399,"no crisis"
1896-05-04,0.00234189973842769,"no crisis"
1896-05-05,-0.00649229291588416,"no crisis"
1896-05-06,-0.00380906606392628,"no crisis"
1896-05-07,-0.013529330081306,"no crisis"
1896-05-08,0.00367508879740841,"no crisis"
1896-05-09,0.00329450229764161,"no crisis"
1896-05-11,-0.0149178631490834,"no crisis"
1896-05-12,-0.000557636527851901,"no crisis"
1896-05-13,0.00776926728496585,"no crisis"
1896-05-14,0.00165589111485964,"no crisis"
1896-05-15,-0.00961004370770802,"no crisis"
1896-05-16,0.000557739607435881,"no crisis"
1896-05-18,0.00278086411394218,"no crisis"
